id,player_of_match,venue,team1,team2,toss_winner,winner,result,target_runs,target_overs,Home_Win,loser,Home_Loss,Neutral,toss_match_win
1082604,RV Uthappa,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,runs,173.0,20.0,True,Sunrisers Hyderabad,False,False,False
1082605,CJ Anderson,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,runs,189.0,20.0,True,Punjab Kings,False,False,True
1082606,N Rana,"Wankhede Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Mumbai Indians,Mumbai Indians,wickets,177.0,20.0,True,Gujarat Titans,False,False,True
1082608,NM Coulter-Nile,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,wickets,169.0,20.0,False,Delhi Capitals,True,False,False
1082609,B Kumar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,runs,160.0,20.0,True,Punjab Kings,False,False,False
1082610,CH Gayle,Saurashtra Cricket Association Stadium,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,runs,214.0,20.0,False,Gujarat Titans,False,True,False
1082611,KS Williamson,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,runs,192.0,20.0,True,Delhi Capitals,False,False,True
1082612,JC Buttler,Holkar Cricket Stadium,Punjab Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,199.0,20.0,False,Punjab Kings,False,True,True
1082613,SK Raina,"Eden Gardens, Kolkata",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,188.0,20.0,False,Kolkata Knight Riders,True,False,True
1082614,MJ McClenaghan,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Delhi Capitals,Mumbai Indians,runs,143.0,20.0,True,Delhi Capitals,False,False,False
1082616,HM Amla,Saurashtra Cricket Association Stadium,Gujarat Titans,Punjab Kings,Gujarat Titans,Punjab Kings,runs,189.0,20.0,False,Gujarat Titans,False,True,False
1082617,NM Coulter-Nile,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,runs,132.0,20.0,True,Royal Challengers Bangalore,False,False,False
1082621,AJ Tye,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,135.0,20.0,False,Royal Challengers Bangalore,True,False,True
1082622,G Gambhir,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,wickets,161.0,20.0,True,Delhi Capitals,False,False,True
1082623,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,runs,208.0,20.0,False,Punjab Kings,True,False,False
1082625,KH Pandya,Saurashtra Cricket Association Stadium,Gujarat Titans,Mumbai Indians,Gujarat Titans,Mumbai Indians,tie,154.0,20.0,False,Gujarat Titans,False,True,False
1082626,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,wickets,68.0,20.0,True,Delhi Capitals,False,False,True
1082627,DA Warner,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,runs,210.0,20.0,True,Kolkata Knight Riders,False,False,False
1082628,RG Sharma,"Wankhede Stadium, Mumbai",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,wickets,163.0,20.0,True,Royal Challengers Bangalore,False,False,False
1082630,Mohammed Shami,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,wickets,186.0,20.0,True,Sunrisers Hyderabad,False,False,True
1082632,RR Pant,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Delhi Capitals,Delhi Capitals,wickets,209.0,20.0,True,Gujarat Titans,False,False,True
1082633,Sandeep Sharma,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,runs,139.0,20.0,False,Royal Challengers Bangalore,True,False,False
1082635,LMP Simmons,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi Capitals,Mumbai Indians,runs,213.0,20.0,False,Delhi Capitals,True,False,False
1082636,SP Narine,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,159.0,20.0,False,Royal Challengers Bangalore,True,False,True
1082637,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,190.0,20.0,False,Punjab Kings,True,False,True
1082638,S Dhawan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,wickets,139.0,20.0,True,Mumbai Indians,False,False,False
1082639,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,runs,168.0,20.0,True,Kolkata Knight Riders,False,False,False
1082640,SS Iyer,Green Park,Gujarat Titans,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,196.0,20.0,False,Gujarat Titans,False,True,True
1082641,WP Saha,"Wankhede Stadium, Mumbai",Mumbai Indians,Punjab Kings,Mumbai Indians,Punjab Kings,runs,231.0,20.0,False,Mumbai Indians,True,False,False
1082643,Mohammed Siraj,Green Park,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,155.0,20.0,False,Gujarat Titans,False,True,True
1082644,AT Rayudu,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,runs,174.0,20.0,False,Kolkata Knight Riders,True,False,False
1082646,HV Patel,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,runs,162.0,20.0,False,Delhi Capitals,True,False,True
1082648,NM Coulter-Nile,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,48.0,6.0,False,Sunrisers Hyderabad,False,True,True
1082649,KV Sharma,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,wickets,108.0,20.0,False,Kolkata Knight Riders,False,True,True
1136561,DJ Bravo,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,166.0,20.0,False,Mumbai Indians,True,False,True
1136562,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Delhi Capitals,Punjab Kings,Punjab Kings,Punjab Kings,wickets,167.0,20.0,True,Delhi Capitals,False,False,True
1136563,SP Narine,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,177.0,20.0,True,Royal Challengers Bangalore,False,False,True
1136564,S Dhawan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,126.0,20.0,True,Rajasthan Royals,False,False,True
1136565,SW Billings,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,203.0,20.0,True,Kolkata Knight Riders,False,False,True
1136566,SV Samson,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Delhi Capitals,Delhi Capitals,Rajasthan Royals,runs,71.0,6.0,True,Delhi Capitals,False,False,False
1136567,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,148.0,20.0,True,Mumbai Indians,False,False,True
1136568,UT Yadav,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,156.0,20.0,True,Punjab Kings,False,False,True
1136569,JJ Roy,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,195.0,20.0,False,Mumbai Indians,True,False,True
1136570,B Stanlake,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,139.0,20.0,False,Kolkata Knight Riders,True,False,True
1136571,SV Samson,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,runs,218.0,20.0,False,Royal Challengers Bangalore,True,False,False
1136572,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Chennai Super Kings,Chennai Super Kings,Punjab Kings,runs,198.0,20.0,True,Chennai Super Kings,False,False,False
1136573,N Rana,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,runs,201.0,20.0,True,Delhi Capitals,False,False,False
1136574,RG Sharma,"Wankhede Stadium, Mumbai",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,runs,214.0,20.0,True,Royal Challengers Bangalore,False,False,False
1136575,N Rana,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,161.0,20.0,False,Rajasthan Royals,True,False,True
1136576,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,runs,194.0,20.0,True,Sunrisers Hyderabad,False,False,True
1136577,SR Watson,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,runs,205.0,20.0,False,Rajasthan Royals,False,True,False
1136578,KL Rahul,"Eden Gardens, Kolkata",Kolkata Knight Riders,Punjab Kings,Punjab Kings,Punjab Kings,wickets,125.0,13.0,False,Kolkata Knight Riders,True,False,True
1136579,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,175.0,20.0,True,Delhi Capitals,False,False,True
1136580,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,runs,183.0,20.0,False,Sunrisers Hyderabad,True,False,False
1136581,JC Archer,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,wickets,168.0,20.0,True,Mumbai Indians,False,False,False
1136582,AS Rajpoot,"Arun Jaitley Stadium, Delhi",Punjab Kings,Delhi Capitals,Delhi Capitals,Punjab Kings,runs,144.0,20.0,False,Delhi Capitals,True,False,False
1136583,Rashid Khan,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,runs,119.0,20.0,False,Mumbai Indians,True,False,False
1136584,MS Dhoni,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,206.0,20.0,False,Royal Challengers Bangalore,True,False,True
1136585,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,runs,133.0,20.0,True,Punjab Kings,False,False,False
1136586,SS Iyer,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,runs,220.0,20.0,True,Kolkata Knight Riders,False,False,False
1136587,RG Sharma,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,170.0,20.0,False,Chennai Super Kings,False,True,True
1136588,KS Williamson,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,runs,152.0,20.0,False,Rajasthan Royals,True,False,True
1136589,CA Lynn,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,176.0,20.0,False,Royal Challengers Bangalore,True,False,True
1136590,SR Watson,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Delhi Capitals,Delhi Capitals,Chennai Super Kings,runs,212.0,20.0,False,Delhi Capitals,False,True,False
1136591,TG Southee,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,runs,168.0,20.0,True,Mumbai Indians,False,False,False
1136592,RR Pant,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,runs,151.0,12.0,True,Rajasthan Royals,False,False,False
1136593,SP Narine,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,178.0,20.0,True,Chennai Super Kings,False,False,True
1136594,SA Yadav,Holkar Cricket Stadium,Punjab Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,175.0,20.0,False,Punjab Kings,False,True,True
1136595,RA Jadeja,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,128.0,20.0,False,Royal Challengers Bangalore,False,True,True
1136596,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,wickets,164.0,20.0,True,Delhi Capitals,False,False,False
1136597,HH Pandya,"Wankhede Stadium, Mumbai",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,runs,182.0,20.0,True,Kolkata Knight Riders,False,False,False
1136598,Mujeeb Ur Rahman,Holkar Cricket Stadium,Rajasthan Royals,Punjab Kings,Punjab Kings,Punjab Kings,wickets,153.0,20.0,False,Rajasthan Royals,False,True,True
1136599,KS Williamson,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,runs,147.0,20.0,True,Royal Challengers Bangalore,False,False,False
1136600,JC Buttler,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,runs,159.0,20.0,True,Punjab Kings,False,False,True
1136601,Ishan Kishan,"Eden Gardens, Kolkata",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,runs,211.0,20.0,False,Kolkata Knight Riders,True,False,False
1136602,S Dhawan,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,wickets,188.0,20.0,False,Delhi Capitals,True,False,False
1136603,JC Buttler,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,wickets,177.0,20.0,True,Chennai Super Kings,False,False,False
1136604,SP Narine,Holkar Cricket Stadium,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Kolkata Knight Riders,runs,246.0,20.0,False,Punjab Kings,False,True,False
1136605,AB de Villiers,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,182.0,20.0,False,Delhi Capitals,True,False,True
1136606,AT Rayudu,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,180.0,20.0,False,Sunrisers Hyderabad,False,True,True
1136607,JC Buttler,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,169.0,20.0,False,Mumbai Indians,True,False,True
1136608,UT Yadav,Holkar Cricket Stadium,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,89.0,20.0,False,Punjab Kings,False,True,True
1136609,Kuldeep Yadav,"Eden Gardens, Kolkata",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,143.0,20.0,True,Rajasthan Royals,False,False,True
1136610,JJ Bumrah,"Wankhede Stadium, Mumbai",Mumbai Indians,Punjab Kings,Punjab Kings,Mumbai Indians,runs,187.0,20.0,True,Punjab Kings,False,False,False
1136611,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,runs,219.0,20.0,True,Sunrisers Hyderabad,False,False,False
1136612,HV Patel,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,runs,163.0,20.0,True,Chennai Super Kings,False,False,False
1136613,S Gopal,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,runs,165.0,20.0,True,Royal Challengers Bangalore,False,False,True
1136614,CA Lynn,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,wickets,173.0,20.0,False,Sunrisers Hyderabad,True,False,False
1136615,A Mishra,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,runs,175.0,20.0,True,Mumbai Indians,False,False,True
1136616,L Ngidi,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,154.0,20.0,False,Punjab Kings,False,True,True
1136617,F du Plessis,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,140.0,20.0,False,Sunrisers Hyderabad,False,True,True
1136618,AD Russell,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,runs,170.0,20.0,True,Rajasthan Royals,False,False,False
1136619,Rashid Khan,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,runs,175.0,20.0,False,Kolkata Knight Riders,True,False,False
1136620,SR Watson,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,179.0,20.0,False,Sunrisers Hyderabad,False,True,True
1175356,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,71.0,20.0,True,Royal Challengers Bangalore,False,False,True
1175357,AD Russell,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,182.0,20.0,True,Sunrisers Hyderabad,False,False,True
1175358,RR Pant,"Wankhede Stadium, Mumbai",Delhi Capitals,Mumbai Indians,Mumbai Indians,Delhi Capitals,runs,214.0,20.0,False,Mumbai Indians,True,False,False
1175359,CH Gayle,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Rajasthan Royals,Rajasthan Royals,Punjab Kings,runs,185.0,20.0,False,Rajasthan Royals,True,False,False
1175360,SR Watson,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,wickets,148.0,20.0,False,Delhi Capitals,True,False,False
1175361,AD Russell,"Eden Gardens, Kolkata",Kolkata Knight Riders,Punjab Kings,Punjab Kings,Kolkata Knight Riders,runs,219.0,20.0,True,Punjab Kings,False,False,False
1175362,JJ Bumrah,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,runs,188.0,20.0,False,Royal Challengers Bangalore,True,False,False
1175363,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,wickets,199.0,20.0,True,Rajasthan Royals,False,False,False
1175364,MA Agarwal,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mumbai Indians,Punjab Kings,Punjab Kings,Punjab Kings,wickets,177.0,20.0,True,Mumbai Indians,False,False,True
1175365,PP Shaw,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Delhi Capitals,tie,186.0,20.0,True,Kolkata Knight Riders,False,False,True
1175366,JM Bairstow,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,runs,232.0,20.0,True,Royal Challengers Bangalore,False,False,False
1175367,MS Dhoni,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,runs,176.0,20.0,True,Rajasthan Royals,False,False,False
1175368,SM Curran,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Delhi Capitals,Delhi Capitals,Punjab Kings,runs,167.0,20.0,True,Delhi Capitals,False,False,False
1175369,S Gopal,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,159.0,20.0,True,Royal Challengers Bangalore,False,False,True
1175370,HH Pandya,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,runs,171.0,20.0,True,Chennai Super Kings,False,False,False
1175371,JM Bairstow,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,130.0,20.0,False,Delhi Capitals,True,False,True
1175372,AD Russell,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,206.0,20.0,False,Royal Challengers Bangalore,True,False,True
1178393,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,runs,161.0,20.0,True,Punjab Kings,False,False,True
1178394,AS Joseph,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,runs,137.0,20.0,False,Sunrisers Hyderabad,True,False,False
1178395,K Rabada,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,150.0,20.0,False,Royal Challengers Bangalore,True,False,True
1178396,HF Gurney,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,140.0,20.0,False,Rajasthan Royals,True,False,True
1178397,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Punjab Kings,wickets,151.0,20.0,True,Sunrisers Hyderabad,False,False,True
1178398,DL Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,109.0,20.0,True,Kolkata Knight Riders,False,False,True
1178399,KA Pollard,"Wankhede Stadium, Mumbai",Punjab Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,198.0,20.0,True,Punjab Kings,False,False,True
1178400,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,152.0,20.0,False,Rajasthan Royals,True,False,True
1178401,S Dhawan,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,179.0,20.0,False,Kolkata Knight Riders,True,False,True
1178402,JC Buttler,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,188.0,20.0,False,Mumbai Indians,True,False,True
1178403,AB de Villiers,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,174.0,20.0,False,Punjab Kings,True,False,True
1178404,Imran Tahir,"Eden Gardens, Kolkata",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,162.0,20.0,False,Kolkata Knight Riders,True,False,True
1178405,KMA Paul,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,runs,156.0,20.0,False,Sunrisers Hyderabad,True,False,False
1178406,SL Malinga,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,172.0,20.0,True,Royal Challengers Bangalore,False,False,True
1178407,R Ashwin,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Rajasthan Royals,Rajasthan Royals,Punjab Kings,runs,183.0,20.0,True,Rajasthan Royals,False,False,False
1178408,DA Warner,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,wickets,133.0,20.0,True,Chennai Super Kings,False,False,False
1178409,HH Pandya,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,runs,169.0,20.0,False,Delhi Capitals,True,False,True
1178410,V Kohli,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,runs,214.0,20.0,False,Kolkata Knight Riders,True,False,False
1178411,SPD Smith,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,162.0,20.0,True,Mumbai Indians,False,False,True
1178412,SS Iyer,"Arun Jaitley Stadium, Delhi",Punjab Kings,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,164.0,20.0,True,Punjab Kings,False,False,True
1178413,KK Ahmed,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,160.0,20.0,True,Kolkata Knight Riders,False,False,True
1178414,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,runs,162.0,20.0,True,Chennai Super Kings,False,False,False
